0.000406061	0.0218182	0
0.000406061	0.0222727	0
0.000406061	0.0227273	0
0.000406061	0.0231818	0
0.000406061	0.0236364	0
0.000406061	0.0240909	0
0.000406061	0.0245455	0
0.000406061	0.025	0
0.000406061	0.0254545	0
0.000406061	0.0259091	0
0.000406061	0.0263636	0
0.000406061	0.0268182	0
0.000406061	0.0272727	0
0.000406061	0.0277273	0
0.000406061	0.0281818	0
0.000406061	0.0286364	0
0.000406061	0.0290909	0
0.000406061	0.0295455	0
0.000406061	0.03	0
0.000406061	0.0304545	0
0.000406061	0.0309091	0
0.000406061	0.0313636	0
0.000406061	0.0318182	0
0.000406061	0.0322727	0
0.000406061	0.0327273	0
0.000406061	0.0331818	0
0.000406061	0.0336364	0
0.000406061	0.0340909	0
0.000406061	0.0345455	0
0.000406061	0.035	0
0.000406061	0.0354545	0
0.000406061	0.0359091	0
0.000406061	0.0363636	0
0.000406061	0.0368182	0
0.000406061	0.0372727	0
0.000406061	0.0377273	0
0.000406061	0.0381818	0
0.000406061	0.0386364	0
0.000406061	0.0390909	0
0.000406061	0.0395455	0
0.000406061	0.04	0
0.000406061	0.0404545	0
0.000406061	0.0409091	0
0.000406061	0.0413636	0
0.000406061	0.0418182	0
0.000406061	0.0422727	0
0.000406061	0.0427273	0
0.000406061	0.0431818	0
0.000406061	0.0436364	0
0.000406061	0.0440909	0
0.000406061	0.0445455	0
0.000406061	0.045	0

0.000541414	0	0
0.000541414	0.000454545	0
0.000541414	0.000909091	0
0.000541414	0.00136364	0
0.000541414	0.00181818	0
0.000541414	0.00227273	0
0.000541414	0.00272727	0
0.000541414	0.00318182	0
0.000541414	0.00363636	0
0.000541414	0.00409091	0
0.000541414	0.00454545	0
0.000541414	0.005	0
0.000541414	0.00545455	0
0.000541414	0.00590909	0
0.000541414	0.00636364	0
0.000541414	0.00681818	0
0.000541414	0.00727273	0
0.000541414	0.00772727	0
0.000541414	0.00818182	0
0.000541414	0.00863636	0
0.000541414	0.00909091	0
0.000541414	0.00954545	-1.69354e-22
0.000541414	0.01	-6.98809e-22
0.000541414	0.0104545	0
0.000541414	0.0109091	-1.8765e-21
0.000541414	0.0113636	-1.90356e-21
0.000541414	0.0118182	0
0.000541414	0.0122727	0
0.000541414	0.0127273	0
0.000541414	0.0131818	0
0.000541414	0.0136364	0
0.000541414	0.0140909	0
0.000541414	0.0145455	0
0.000541414	0.015	0
0.000541414	0.0154545	0
0.000541414	0.0159091	0
0.000541414	0.0163636	0
0.000541414	0.0168182	0
0.000541414	0.0172727	0
0.000541414	0.0177273	0
0.000541414	0.0181818	0
0.000541414	0.0186364	0
0.000541414	0.0190909	0
0.000541414	0.0195455	0
0.000541414	0.02	0
0.000541414	0.0204545	0
0.000541414	0.0209091	0
0.000541414	0.0213636	0
0.000541414	0.0218182	0
0.000541414	0.0222727	0
0.000541414	0.0227273	0
0.000541414	0.0231818	0
0.000541414	0.0236364	0
0.000541414	0.0240909	0
0.000541414	0.0245455	0
0.000541414	0.025	0
0.000541414	0.0254545	0
0.000541414	0.0259091	0
0.000541414	0.0263636	0
0.000541414	0.0268182	0
0.000541414	0.0272727	0
0.000541414	0.0277273	0
0.000541414	0.0281818	0
0.000541414	0.0286364	0
0.000541414	0.0290909	0
0.000541414	0.0295455	0
0.000541414	0.03	0
0.000541414	0.0304545	0
0.000541414	0.0309091	0
0.000541414	0.0313636	0
0.000541414	0.0318182	0
0.000541414	0.0322727	0
0.000541414	0.0327273	0
0.000541414	0.0331818	0
0.000541414	0.0336364	0
0.000541414	0.0340909	0
0.000541414	0.0345455	0
0.000541414	0.035	0
0.000541414	0.0354545	0
0.000541414	0.0359091	0
0.000541414	0.0363636	0
0.000541414	0.0368182	0
0.000541414	0.0372727	0
0.000541414	0.0377273	0
0.000541414	0.0381818	0
0.000541414	0.0386364	0
0.000541414	0.0390909	0
0.000541414	0.0395455	0
0.000541414	0.04	0
0.000541414	0.0404545	0
0.000541414	0.0409091	0
0.000541414	0.0413636	0
0.000541414	0.0418182	0
0.000541414	0.0422727	0
0.000541414	0.0427273	0
0.000541414	0.0431818	0
0.000541414	0.0436364	0
0.000541414	0.0440909	0
0.000541414	0.0445455	0
0.000541414	0.045	0

0.000676768	0	0
0.000676768	0.000454545	0
0.000676768	0.000909091	0
0.000676768	0.00136364	0
0.000676768	0.00181818	0
0.000676768	0.00227273	0
0.000676768	0.00272727	0
0.000676768	0.00318182	0
0.000676768	0.00363636	0
0.000676768	0.00409091	0
0.000676768	0.00454545	0
0.000676768	0.005	0
0.000676768	0.00545455	0
0.000676768	0.00590909	0
0.000676768	0.00636364	0
0.000676768	0.00681818	0
0.000676768	0.00727273	0
0.000676768	0.00772727	0
0.000676768	0.00818182	0
0.000676768	0.00863636	0
0.000676768	0.00909091	0
0.000676768	0.00954545	-2.65073e-21
0.000676768	0.01	-8.35728e-21
0.000676768	0.0104545	0
0.000676768	0.0109091	-6.21091e-21
0.000676768	0.0113636	-8.78447e-21
0.000676768	0.0118182	0
0.000676768	0.0122727	0
0.000676768	0.0127273	0
0.000676768	0.0131818	0
0.000676768	0.0136364	0
0.000676768	0.0140909	0
0.000676768	0.0145455	0
0.000676768	0.015	0
0.000676768	0.0154545	0
0.000676768	0.0159091	0
0.000676768	0.0163636	0
0.000676768	0.0168182	0
0.000676768	0.0172727	0
0.000676768	0.0177273	0
0.000676768	0.0181818	0
0.000676768	0.0186364	0
0.000676768	0.0190909	0
0.000676768	0.0195455	0
0.000676768	0.02	0
0.000676768	0.0204545	0
0.000676768	0.0209091	0
0.000676768	0.0213636	0
0.000676768	0.0218182	0
0.000676768	0.0222727	0
0.000676768	0.0227273	0
0.000676768	0.0231818	0
0.000676768	0.0236364	0
0.000676768	0.0240909	0
0.000676768	0.0245455	0
0.000676768	0.025	0
0.000676768	0.0254545	0
0.000676768	0.0259091	0
0.000676768	0.0263636	0
0.000676768	0.0268182	0
0.000676768	0.0272727	0
0.000676768	0.0277273	0
0.000676768	0.0281818	0
0.000676768	0.0286364	0
0.000676768	0.0290909	0
0.000676768	0.0295455	0
0.000676768	0.03	0
0.000676768	0.0304545	0
0.000676768	0.0309091	0
0.000676768	0.0313636	0
0.000676768	0.0318182	0
0.000676768	0.0322727	0
0.000676768	0.0327273	0
0.000676768	0.0331818	0
0.000676768	0.0336364	0
0.000676768	0.0340909	0
0.000676768	0.0345455	0
0.000676768	0.035	0
0.000676768	0.0354545	0
0.000676768	0.0359091	0
0.000676768	0.0363636	0
0.000676768	0.0368182	0
0.000676768	0.0372727	0
0.000676768	0.0377273	0
0.000676768	0.0381818	0
0.000676768	0.0386364	0
0.000676768	0.0390909	0
0.000676768	0.0395455	0
0.000676768	0.04	0
0.000676768	0.0404545	0
0.000676768	0.0409091	0
0.000676768	0.0413636	0
0.000676768	0.0418182	0
0.000676768	0.0422727	0
0.000676768	0.0427273	0
0.000676768	0.0431818	0
0.000676768	0.0436364	0
0.000676768	0.0440909	0
0.000676768	0.0445455	0
0.000676768	0.045	0

0.000812121	0	0
0.000812121	0.000454545	0
0.000812121	0.000909091	0
0.000812121	0.00136364	0
0.000812121	0.00181818	0
0.000812121	0.00227273	0
0.000812121	0.00272727	0
0.000812121	0.00318182	0
0.000812121	0.00363636	0
0.000812121	0.00409091	0
0.000812121	0.00454545	0
0.000812121	0.005	0
0.000812121	0.00545455	0
0.000812121	0.00590909	0
0.000812121	0.00636364	0
0.000812121	0.00681818	0
0.000812121	0.00727273	0
0.000812121	0.00772727	0
0.000812121	0.00818182	0
0.000812121	0.00863636	0
0.000812121	0.00909091	0
0.000812121	0.00954545	-4.47614e-21
0.000812121	0.01	-8.35627e-21
0.000812121	0.0104545	0
0.000812121	0.0109091	-3.62528e-21
0.000812121	0.0113636	-1.047e-20
0.000812121	0.0118182	0
0.000812121	0.0122727	0
0.000812121	0.0127273	0
0.000812121	0.0131818	0
0.000812121	0.0136364	0
0.000812121	0.0140909	0
0.000812121	0.0145455	0
0.000812121	0.015	0
0.000812121	0.0154545	0
0.000812121	0.0159091	0
0.000812121	0.0163636	0
0.000812121	0.0168182	0
0.000812121	0.0172727	0
0.000812121	0.0177273	0
0.000812121	0.0181818	0
0.000812121	0.0186364	0
0.000812121	0.0190909	0
0.000812121	0.0195455	0
0.000812121	0.02	0
0.000812121	0.0204545	0
0.000812121	0.0209091	0
0.000812121	0.0213636	0
0.000812121	0.0218182	0
0.000812121	0.0222727	0
0.000812121	0.0227273	0
0.000812121	0.0231818	0
0.000812121	0.0236364	0
0.000812121	0.0240909	0
0.000812121	0.0245455	0
0.000812121	0.025	0
0.000812121	0.0254545	0
0.000812121	0.0259091	0
0.000812121	0.0263636	0
0.000812121	0.0268182	0
0.000812121	0.0272727	0
0.000812121	0.0277273	0
0.000812121	0.0281818	0
0.000812121	0.0286364	0
0.000812121	0.0290909	0
0.000812121	0.0295455	0
0.000812121	0.03	0
0.000812121	0.0304545	0
0.000812121	0.0309091	0
0.000812121	0.0313636	0
0.000812121	0.0318182	0
0.000812121	0.0322727	0
0.000812121	0.0327273	0
0.000812121	0.0331818	0
0.000812121	0.0336364	0
0.000812121	0.0340909	0
0.000812121	0.0345455	0
0.000812121	0.035	0
0.000812121	0.0354545	0
0.000812121	0.0359091	0
0.000812121	0.0363636	0
0.000812121	0.0368182	0
0.000812121	0.0372727	0
0.000812121	0.0377273	0
0.000812121	0.0381818	0
0.000812121	0.0386364	0
0.000812121	0.0390909	0
0.000812121	0.0395455	0
0.000812121	0.04	0
0.000812121	0.0404545	0
0.000812121	0.0409091	0
0.000812121	0.0413636	0
0.000812121	0.0418182	0
0.000812121	0.0422727	0
0.000812121	0.0427273	0
0.000812121	0.0431818	0
0.000812121	0.0436364	0
0.000812121	0.0440909	0
0.000812121	0.0445455	0
0.000812121	0.045	0

0.000947475	0	0
0.000947475	0.000454545	0
0.000947475	0.000909091	0
0.000947475	0.00136364	0
0.000947475	0.00181818	0
0.000947475	0.00227273	0
0.000947475	0.00272727	0
0.000947475	0.00318182	0
0.000947475	0.00363636	0
0.000947475	0.00409091	0
0.000947475	0.00454545	0
0.000947475	0.005	0
0.000947475	0.00545455	0
0.000947475	0.00590909	0
0.000947475	0.00636364	0
0.000947475	0.00681818	0
0.000947475	0.00727273	0
0.000947475	0.00772727	0
0.000947475	0.00818182	0
0.000947475	0.00863636	0
0.000947475	0.00909091	0
0.000947475	0.00954545	-5.7763e-21
0.000947475	0.01	-6.18728e-21
0.000947475	0.0104545	0
0.000947475	0.0109091	-1.37788e-21
0.000947475	0.0113636	-1.15496e-20
0.000947475	0.0118182	-5.68054e-24
0.000947475	0.0122727	0
0.000947475	0.0127273	0
0.000947475	0.0131818	0
0.000947475	0.0136364	0
0.000947475	0.0140909	0
0.000947475	0.0145455	0
0.000947475	0.015	0
0.000947475	0.0154545	0
0.000947475	0.0159091	0
0.000947475	0.0163636	0
0.000947475	0.0168182	0
0.000947475	0.0172727	0
0.000947475	0.0177273	0
0.000947475	0.0181818	0
0.000947475	0.0186364	0
0.000947475	0.0190909	0
0.000947475	0.0195455	0
0.000947475	0.02	0
0.000947475	0.0204545	0
0.000947475	0.0209091	0
0.000947475	0.0213636	0
0.000947475	0.0218182	0
0.000947475	0.0222727	0
0.000947475	0.0227273	0
0.000947475	0.0231818	0
0.000947475	0.0236364	0
0.000947475	0.0240909	0
0.000947475	0.0245455	0
0.000947475	0.025	0
0.000947475	0.0254545	0
0.000947475	0.0259091	0
0.000947475	0.0263636	0
0.000947475	0.0268182	0
0.000947475	0.0272727	0
0.000947475	0.0277273	0
0.000947475	0.0281818	0
0.000947475	0.0286364	0
0.000947475	0.0290909	0
0.000947475	0.0295455	0
0.000947475	0.03	0
0.000947475	0.0304545	0
0.000947475	0.0309091	0
0.000947475	0.0313636	0
0.000947475	0.0318182	0
0.000947475	0.0322727	0
0.000947475	0.0327273	0
0.000947475	0.0331818	0
0.000947475	0.0336364	0
0.000947475	0.0340909	0
0.000947475	0.0345455	0
0.000947475	0.035	0
0.000947475	0.0354545	0
0.000947475	0.0359091	0
0.000947475	0.0363636	0
0.000947475	0.0368182	0
0.000947475	0.0372727	0
0.000947475	0.0377273	0
0.000947475	0.0381818	0
0.000947475	0.0386364	0
0.000947475	0.0390909	0
0.000947475	0.0395455	0
0.000947475	0.04	0
0.000947475	0.0404545	0
0.000947475	0.0409091	0
0.000947475	0.0413636	0
0.000947475	0.0418182	0
0.000947475	0.0422727	0
0.000947475	0.0427273	0
0.000947475	0.0431818	0
0.000947475	0.0436364	0
0.000947475	0.0440909	0
0.000947475	0.0445455	0
0.000947475	0.045	0

0.00108283	0	0
0.00108283	0.000454545	0
0.00108283	0.000909091	0
0.00108283	0.00136364	0
0.00108283	0.00181818	0
0.00108283	0.00227273	0
0.00108283	0.00272727	0
0.00108283	0.00318182	0
0.00108283	0.00363636	0
0.00108283	0.00409091	0
0.00108283	0.00454545	0
0.00108283	0.005	0
0.00108283	0.00545455	0
0.00108283	0.00590909	0
0.00108283	0.00636364	0
0.00108283	0.00681818	0
0.00108283	0.00727273	0
0.00108283	0.00772727	0
0.00108283	0.00818182	0
0.00108283	0.00863636	0
0.00108283	0.00909091	0
0.00108283	0.00954545	-7.03198e-21
0.00108283	0.01	-4.35923e-21
0.00108283	0.0104545	0
0.00108283	0.0109091	-1.14595e-22
0.00108283	0.0113636	-1.14661e-20
0.00108283	0.0118182	-5.61143e-22
0.00108283	0.0122727	0
0.00108283	0.0127273	0
0.00108283	0.0131818	0
0.00108283	0.0136364	0
0.00108283	0.0140909	0
0.00108283	0.0145455	0
0.00108283	0.015	0
0.00108283	0.0154545	0
0.00108283	0.0159091	0
0.00108283	0.0163636	0
0.00108283	0.0168182	0
0.00108283	0.0172727	0
0.00108283	0.0177273	0
0.00108283	0.0181818	0
0.00108283	0.0186364	0
0.00108283	0.0190909	0
0.00108283	0.0195455	0
0.00108283	0.02	0
0.00108283	0.0204545	0
0.00108283	0.0209091	0
0.00108283	0.0213636	0
0.00108283	0.0218182	0
0.00108283	0.0222727	0
0.00108283	0.0227273	0
0.00108283	0.0231818	0
0.00108283	0.0236364	0
0.00108283	0.0240909	0
0.00108283	0.0245455	0
0.00108283	0.025	0
0.00108283	0.0254545	0
0.00108283	0.0259091	0
0.00108283	0.0263636	0
0.00108283	0.0268182	0
0.00108283	0.0272727	0
0.00108283	0.0277273	0
0.00108283	0.0281818	0
0.00108283	0.0286364	0
0.00108283	0.0290909	0
0.00108283	0.0295455	0
0.00108283	0.03	0
0.00108283	0.0304545	0
0.00108283	0.0309091	0
0.00108283	0.0313636	0
0.00108283	0.0318182	0
0.00108283	0.0322727	0
0.00108283	0.0327273	0
0.00108283	0.0331818	0
0.00108283	0.0336364	0
0.00108283	0.0340909	0
0.00108283	0.0345455	0
0.00108283	0.035	0
0.00108283	0.0354545	0
0.00108283	0.0359091	0
0.00108283	0.0363636	0
0.00108283	0.0368182	0
0.00108283	0.0372727	0
0.00108283	0.0377273	0
0.00108283	0.0381818	0
0.00108283	0.0386364	0
0.00108283	0.0390909	0
0.00108283	0.0395455	0
0.00108283	0.04	0
0.00108283	0.0404545	0
0.00108283	0.0409091	0
0.00108283	0.0413636	0
0.00108283	0.0418182	0
0.00108283	0.0422727	0
0.00108283	0.0427273	0
0.00108283	0.0431818	0
0.00108283	0.0436364	0
0.00108283	0.0440909	0
0.00108283	0.0445455	0
0.00108283	0.045	0

0.00121818	0	0
0.00121818	0.000454545	0
0.00121818	0.000909091	0
0.00121818	0.00136364	0
0.00121818	0.00181818	0
0.00121818	0.00227273	0
0.00121818	0.00272727	0
0.00121818	0.00318182	0
0.00121818	0.00363636	0
0.00121818	0.00409091	0
0.00121818	0.00454545	0
0.00121818	0.005	0
0.00121818	0.00545455	0
0.00121818	0.00590909	0
0.00121818	0.00636364	0
0.00121818	0.00681818	0
0.00121818	0.00727273	0
0.00121818	0.00772727	0
0.00121818	0.00818182	0
0.00121818	0.00863636	0
0.00121818	0.00909091	0
0.00121818	0.00954545	-8.21101e-21
0.00121818	0.01	-2.75901e-21
0.00121818	0.0104545	0
0.00121818	0.0109091	0
0.00121818	0.0113636	-9.54116e-21
0.00121818	0.0118182	-2.06813e-21
0.00121818	0.0122727	0
0.00121818	0.0127273	0
0.00121818	0.0131818	0
0.00121818	0.0136364	0
0.00121818	0.0140909	0
0.00121818	0.0145455	0
0.00121818	0.015	0
0.00121818	0.0154545	0
0.00121818	0.0159091	0
0.00121818	0.0163636	0
0.00121818	0.0168182	0
0.00121818	0.0172727	0
0.00121818	0.0177273	0
0.00121818	0.0181818	0
0.00121818	0.0186364	0
0.00121818	0.0190909	0
0.00121818	0.0195455	0
0.00121818	0.02	0
0.00121818	0.0204545	0
0.00121818	0.0209091	0
0.00121818	0.0213636	0
0.00121818	0.0218182	0
0.00121818	0.0222727	0
0.00121818	0.0227273	0
0.00121818	0.0231818	0
0.00121818	0.0236364	0
0.00121818	0.0240909	0
0.00121818	0.0245455	0
0.00121818	0.025	0
0.00121818	0.0254545	0
0.00121818	0.0259091	0
0.00121818	0.0263636	0
0.00121818	0.0268182	0
0.00121818	0.0272727	0
0.00121818	0.0277273	0
0.00121818	0.0281818	0
0.00121818	0.0286364	0
0.00121818	0.0290909	0
0.00121818	0.0295455	0
0.00121818	0.03	0
0.00121818	0.0304545	0
0.00121818	0.0309091	0
0.00121818	0.0313636	0
0.00121818	0.0318182	0
0.00121818	0.0322727	0
0.00121818	0.0327273	0
0.00121818	0.0331818	0
0.00121818	0.0336364	0
0.00121818	0.0340909	0
0.00121818	0.0345455	0
0.00121818	0.035	0
0.00121818	0.0354545	0
0.00121818	0.0359091	0
0.00121818	0.0363636	0
0.00121818	0.0368182	0
0.00121818	0.0372727	0
0.00121818	0.0377273	0
0.00121818	0.0381818	0
0.00121818	0.0386364	0
0.00121818	0.0390909	0
0.00121818	0.0395455	0
0.00121818	0.04	0
0.00121818	0.0404545	0
0.00121818	0.0409091	0
0.00121818	0.0413636	0
0.00121818	0.0418182	0
0.00121818	0.0422727	0
0.00121818	0.0427273	0
0.00121818	0.0431818	0
0.00121818	0.0436364	0
0.00121818	0.0440909	0
0.00121818	0.0445455	0
0.00121818	0.045	0

0.00135354	0	0
0.00135354	0.000454545	0
0.00135354	0.000909091	0
0.00135354	0.00136364	0
0.00135354	0.00181818	0
0.00135354	0.00227273	0
0.00135354	0.00272727	0
0.00135354	0.00318182	0
0.00135354	0.00363636	0
0.00135354	0.00409091	0
0.00135354	0.00454545	0
0.00135354	0.005	0
0.00135354	0.00545455	0
0.00135354	0.00590909	0
0.00135354	0.00636364	0
0.00135354	0.00681818	0
0.00135354	0.00727273	0
0.00135354	0.00772727	0
0.00135354	0.00818182	0
0.00135354	0.00863636	0
0.00135354	0.00909091	-5.80444e-29
0.00135354	0.00954545	-9.31354e-21
0.00135354	0.01	-1.32222e-21
0.00135354	0.0104545	0
0.00135354	0.0109091	0
0.00135354	0.0113636	-7.62913e-21
0.00135354	0.0118182	-3.6169e-21
0.00135354	0.0122727	0
